Number xind yind east north data err wgt Elos Nlos Ulos
1088 1505 1442 129.104694745280 41.262177154755 -0.318111 0.12224     12 0.55644 0.10312 -0.82446
1089 1505 1439 129.104694745280 41.262385488090 0.101548 0.07766     12 0.55645 0.10312 -0.82446
1090 1503 1421 129.104555856390 41.263635488100 -0.352458 0.39490     63 0.55648 0.10313 -0.82444
1091 1523 1430 129.105944745290 41.263010488095 0.761278 0.32758    864 0.55658 0.10314 -0.82437
1092 1511 1393 129.105111411950 41.265579932560 -1.777478 0.40873     56 0.55660 0.10315 -0.82435
1093 1515 1410 129.105389189730 41.264399376995 0.590698 0.43115    190 0.55658 0.10314 -0.82437
1094 1531 1410 129.106500300850 41.264399376995 1.525806 0.06579    208 0.55669 0.10315 -0.82429
1095 1531 1396 129.106500300850 41.265371599225 1.165633 0.12506    224 0.55673 0.10316 -0.82427
1096 1443 1309 129.100389189690 41.271413265940 0.591612 0.26841   3456 0.55636 0.10312 -0.82452
1097 1443 1363 129.100389189690 41.267663265910 0.210766 0.32798   3392 0.55623 0.10311 -0.82461
1098 1491 1350 129.103722523050 41.268566043695 0.397374 0.26958    864 0.55661 0.10315 -0.82434
1099 1483 1370 129.103166967490 41.267177154795 -0.447560 0.28987    208 0.55649 0.10314 -0.82443
1100 1483 1383 129.103166967490 41.266274377010 -1.995068 0.29595    208 0.55645 0.10313 -0.82446
1101 1499 1383 129.104278078610 41.266274377010 -1.521620 0.37600    208 0.55656 0.10314 -0.82438
1102 1499 1370 129.104278078610 41.267177154795 -0.655695 0.28084    208 0.55660 0.10315 -0.82435
1103 1515 1370 129.105389189730 41.267177154795 -0.375771 0.32278    161 0.55670 0.10316 -0.82428
1104 1515 1383 129.105389189730 41.266274377010 -1.375666 0.30123    171 0.55666 0.10315 -0.82431
1105 1531 1383 129.106500300850 41.266274377010 0.816681 0.37680    208 0.55676 0.10316 -0.82424
1106 1531 1370 129.106500300850 41.267177154795 0.043528 0.25436    208 0.55680 0.10317 -0.82421
1107 1523 1350 129.105944745290 41.268566043695 0.122431 0.35763    814 0.55681 0.10317 -0.82421
1108 1506 1308 129.104764189725 41.271482710385 0.070097 0.41730   3116 0.55683 0.10318 -0.82419
1109 1794 1479 129.124764189885 41.259607710290 0.714212 0.45404  91377 0.55830 0.10333 -0.82318
1110 1796 1069 129.124903078775 41.288079932740 0.074405 0.48547 184795 0.55896 0.10341 -0.82272
1111 1283  214 129.089278078490 41.347454933215 -0.713312 0.29750 175166 0.55708 0.10322 -0.82402
1112 1091  482 129.075944745050 41.328843821955 -0.365211 0.23050  13803 0.55559 0.10306 -0.82504
1113 1059  562 129.073722522810 41.323288266355 -0.209274 0.21954   3510 0.55544 0.10305 -0.82515
1114 1059  616 129.073722522810 41.319538266325 -0.971294 0.21626   3445 0.55544 0.10306 -0.82515
1115 1107  603 129.077055856170 41.320441044110 -0.146219 0.29728    831 0.55571 0.10308 -0.82496
1116 1107  629 129.077055856170 41.318635488540 -0.974528 0.42013    761 0.55569 0.10308 -0.82497
1117 1135  626 129.079000300630 41.318843821875 -3.349623 0.24764     48 0.55586 0.10310 -0.82486
1118 1135  620 129.079000300630 41.319260488545 -1.842215 0.20483     56 0.55586 0.10310 -0.82486
1119 1147  636 129.079833633970 41.318149377425 -2.792427 0.11579    208 0.55592 0.10311 -0.82481
1120 1147  623 129.079833633970 41.319052155210 -1.847679 0.09660    208 0.55593 0.10311 -0.82481
1121 1139  603 129.079278078410 41.320441044110 -0.215270 0.42210    784 0.55589 0.10310 -0.82484
1122 1123  562 129.078166967290 41.323288266355 0.119688 0.24499   3308 0.55579 0.10309 -0.82491
1123 1219  589 129.084833634010 41.321413266340 0.751375 0.46001  13439 0.55634 0.10315 -0.82453
1124 1219  482 129.084833634010 41.328843821955 -0.443468 0.34751  13512 0.55637 0.10314 -0.82451
1125 1059  669 129.073722522810 41.315857710740 -1.700699 0.43054   3292 0.55541 0.10306 -0.82516
1126 1032  713 129.071847522795 41.312802155160 -0.906845 0.40814     17 0.55523 0.10304 -0.82529
1127 1057  702 129.073583633920 41.313566044055 -2.044198 0.40903     23 0.55538 0.10306 -0.82518
1128 1037  746 129.072194745020 41.310510488475 -4.429501 0.17478     10 0.55520 0.10304 -0.82531
1129 1053  738 129.073305856140 41.311066044035 -7.244706 0.32762      6 0.55531 0.10305 -0.82524
1130 1083  730 129.075389189490 41.311621599595 -3.627101 0.28855    121 0.55549 0.10307 -0.82511
1131 1067  703 129.074278078370 41.313496599610 -1.706077 0.39766    219 0.55543 0.10306 -0.82515
1132 1063  714 129.074000300590 41.312732710715 -1.691522 0.48197     56 0.55540 0.10306 -0.82517
1133 1071  714 129.074555856150 41.312732710715 -1.531986 0.18060     56 0.55544 0.10306 -0.82514
1134 1083  717 129.075389189490 41.312524377380 -3.468691 0.35580    187 0.55550 0.10307 -0.82510
1135 1083  703 129.075389189490 41.313496599610 -2.985653 0.27480    224 0.55552 0.10307 -0.82509
1136 1099  703 129.076500300610 41.313496599610 -3.443692 0.20596    224 0.55560 0.10308 -0.82503
1137 1099  717 129.076500300610 41.312524377380 -3.459635 0.17960    208 0.55559 0.10308 -0.82504
1138 1115  717 129.077611411730 41.312524377380 -1.910991 0.46228    193 0.55568 0.10309 -0.82498
1139 1115  703 129.077611411730 41.313496599610 -3.141737 0.32418    224 0.55570 0.10309 -0.82497
1140 1099  730 129.076500300610 41.311621599595 -3.563013 0.38138    206 0.55558 0.10308 -0.82505
1141 1135  727 129.079000300630 41.311829932930 -5.739248 0.24693     56 0.55579 0.10310 -0.82490
1142 1127  746 129.078444745070 41.310510488475 -8.684153 0.44841     47 0.55573 0.10309 -0.82495
1143 1135  746 129.079000300630 41.310510488475 -8.734743 0.17793     48 0.55578 0.10310 -0.82491
1144 1146  745 129.079764189525 41.310579932920 -7.493549 0.35601     66 0.55584 0.10311 -0.82487
1145 1147  730 129.079833633970 41.311621599595 -4.956220 0.42373    149 0.55586 0.10311 -0.82485
1146 1127  700 129.078444745070 41.313704932945 -2.451168 0.22330     56 0.55577 0.10310 -0.82492
1147 1127  707 129.078444745070 41.313218821830 -1.307338 0.28997     53 0.55576 0.10310 -0.82492
1148 1135  707 129.079000300630 41.313218821830 -4.517123 0.42739     56 0.55581 0.10310 -0.82489
1149 1135  700 129.079000300630 41.313704932945 -4.435268 0.25723     56 0.55582 0.10310 -0.82489
1150 1131  717 129.078722522850 41.312524377380 -4.665737 0.40478    184 0.55578 0.10310 -0.82491
1151 1147  717 129.079833633970 41.312524377380 -5.354655 0.41012    208 0.55587 0.10311 -0.82485
1152 1143  700 129.079555856190 41.313704932945 -5.154140 0.08242     56 0.55587 0.10311 -0.82485
1153 1143  707 129.079555856190 41.313218821830 -4.855125 0.07140     56 0.55586 0.10311 -0.82486
1154 1151  707 129.080111411750 41.313218821830 -4.265693 0.09988     56 0.55591 0.10311 -0.82482
1155 1151  700 129.080111411750 41.313704932945 -4.621161 0.24921     56 0.55591 0.10311 -0.82482
1156 1107  656 129.077055856170 41.316760488525 -1.653632 0.37195    854 0.55567 0.10308 -0.82499
1157 1107  683 129.077055856170 41.314885488510 -2.408750 0.39999    864 0.55566 0.10308 -0.82499
1158 1133  676 129.078861411740 41.315371599625 -4.441673 0.43794     99 0.55582 0.10310 -0.82488
1159 1127  687 129.078444745070 41.314607710730 -0.657896 0.37152     53 0.55578 0.10310 -0.82491
1160 1127  693 129.078444745070 41.314191044060 -1.668145 0.27920     48 0.55577 0.10310 -0.82492
1161 1135  693 129.079000300630 41.314191044060 -4.129355 0.26897     48 0.55582 0.10310 -0.82488
1162 1135  687 129.079000300630 41.314607710730 -3.027821 0.33573     56 0.55583 0.10310 -0.82488
1163 1147  690 129.079833633970 41.314399377395 -4.508154 0.26888    208 0.55590 0.10311 -0.82483
1164 1147  676 129.079833633970 41.315371599625 -3.471214 0.24628    224 0.55590 0.10311 -0.82483
1165 1131  649 129.078722522850 41.317246599640 -2.856724 0.37687    191 0.55582 0.10310 -0.82488
1166 1131  663 129.078722522850 41.316274377410 -2.698973 0.39647    190 0.55582 0.10310 -0.82489
1167 1147  663 129.079833633970 41.316274377410 -3.886529 0.11506    208 0.55591 0.10311 -0.82482
1168 1147  649 129.079833633970 41.317246599640 -3.201438 0.20254    224 0.55592 0.10311 -0.82481
1169 1039  761 129.072333633910 41.309468821800 -11.709448 0.14749     20 0.55519 0.10304 -0.82532
1170 1037  765 129.072194745020 41.309191044020 -11.879855 0.09596     12 0.55517 0.10303 -0.82533
1171 1058  770 129.073653078365 41.308843821795 -5.153942 0.20223     12 0.55530 0.10305 -0.82524
1172 1045  762 129.072750300580 41.309399377355 -12.198380 0.37136      4 0.55523 0.10304 -0.82529
1173 1064  777 129.074069745035 41.308357710680 -6.215935 0.22629      3 0.55533 0.10305 -0.82522
1174 1065  756 129.074139189480 41.309816044025 0.273778 0.37301     23 0.55535 0.10305 -0.82521
1175 1065  772 129.074139189480 41.308704932905 -5.867407 0.42729     39 0.55534 0.10305 -0.82522
1176 1083  765 129.075389189490 41.309191044020 -7.255188 0.40682      6 0.55545 0.10306 -0.82514
1177 1077  751 129.074972522820 41.310163266250 -4.596833 0.36453     16 0.55543 0.10306 -0.82515
1178 1077  755 129.074972522820 41.309885488470 -4.859896 0.08955     12 0.55543 0.10306 -0.82516
1179 1081  751 129.075250300600 41.310163266250 -4.711670 0.18434     16 0.55545 0.10306 -0.82514
1180 1035  822 129.072055856130 41.305232710655 -6.819923 0.13196     42 0.55509 0.10303 -0.82538
1181 1037  844 129.072194745020 41.303704932865 -10.909948 0.17272     21 0.55508 0.10302 -0.82539
1182 1047  840 129.072889189470 41.303982710645 -10.619710 0.20958     15 0.55515 0.10303 -0.82534
1183 1064  854 129.074069745035 41.303010488415 -8.222421 0.12969     11 0.55525 0.10304 -0.82528
1184 1104  816 129.076847522835 41.305649377325 -5.913793 0.37333     43 0.55555 0.10308 -0.82507
1185 1112  853 129.077403078395 41.303079932860 -5.925185 0.19891     27 0.55556 0.10308 -0.82506
1186 1151  852 129.080111411750 41.303149377305 -1.041792 0.25640     11 0.55579 0.10310 -0.82490
1187 1117  773 129.077750300620 41.308635488460 -0.600591 0.45518     27 0.55565 0.10309 -0.82500
1188 1112  796 129.077403078395 41.307038266225 -2.777908 0.31557     19 0.55561 0.10308 -0.82503
1189 1126  783 129.078375300625 41.307941044010 3.585358 0.19733     12 0.55570 0.10309 -0.82496
1190 1148  779 129.079903078415 41.308218821790 3.734797 0.07940     17 0.55584 0.10311 -0.82487
1191 1151  774 129.080111411750 41.308566044015 3.915740 0.22702     20 0.55586 0.10311 -0.82486
1192 1177  751 129.081916967320 41.310163266250 -3.518425 0.13106     18 0.55602 0.10312 -0.82474
1193 1156  777 129.080458633975 41.308357710680 4.821725 0.00000      1 0.55589 0.10311 -0.82484
1194 1163  801 129.080944745090 41.306691044000 2.941696 0.23331      8 0.55591 0.10312 -0.82482
1195 1181  802 129.082194745100 41.306621599555 7.252223 0.41004     30 0.55602 0.10313 -0.82475
1196 1179  781 129.082055856210 41.308079932900 8.286526 0.47450     92 0.55602 0.10313 -0.82475
1197 1195  783 129.083166967330 41.307941044010 8.128762 0.47259    208 0.55612 0.10314 -0.82468
1198 1189  791 129.082750300660 41.307385488450 8.419197 0.16635     16 0.55608 0.10313 -0.82471
1199 1189  795 129.082750300660 41.307107710670 8.544451 0.13712     12 0.55607 0.10313 -0.82471
1200 1193  795 129.083028078440 41.307107710670 8.085587 0.10322     12 0.55610 0.10314 -0.82469
1201 1193  791 129.083028078440 41.307385488450 7.581785 0.12069     16 0.55610 0.10314 -0.82469
1202 1191  799 129.082889189550 41.306829932890 7.136564 0.20292     48 0.55608 0.10313 -0.82470
1203 1199  799 129.083444745110 41.306829932890 9.042410 0.14241     48 0.55613 0.10314 -0.82467
1204 1199  793 129.083444745110 41.307246599560 8.392427 0.08653     56 0.55613 0.10314 -0.82467
1205 1211  796 129.084278078450 41.307038266225 10.190950 0.27142    208 0.55620 0.10315 -0.82462
1206 1211  783 129.084278078450 41.307941044010 11.251919 0.32250    173 0.55620 0.10315 -0.82462
1207 1195  775 129.083166967330 41.308496599570 10.197864 0.49068     25 0.55612 0.10314 -0.82468
1208 1215  753 129.084555856230 41.310024377360 3.792381 0.33968     56 0.55624 0.10315 -0.82459
1209 1158  810 129.080597522865 41.306066043995 -0.220462 0.27325      6 0.55587 0.10311 -0.82485
1210 1181  805 129.082194745100 41.306413266220 6.526942 0.31928     33 0.55602 0.10313 -0.82475
1211 1163  849 129.080944745090 41.303357710640 -3.839255 0.37894     75 0.55587 0.10311 -0.82485
1212 1180  834 129.082125300655 41.304399377315 4.674702 0.13457     14 0.55598 0.10312 -0.82477
1213 1199  833 129.083444745110 41.304468821760 8.945946 0.19955     56 0.55609 0.10314 -0.82469
1214 1195  809 129.083166967330 41.306135488440 9.756680 0.36320    196 0.55610 0.10314 -0.82469
1215 1191  820 129.082889189550 41.305371599545 9.286060 0.36410     56 0.55606 0.10313 -0.82472
1216 1199  820 129.083444745110 41.305371599545 10.659460 0.25083     56 0.55611 0.10314 -0.82469
1217 1211  823 129.084278078450 41.305163266210 11.242900 0.46250    208 0.55617 0.10314 -0.82464
1218 1207  806 129.084000300670 41.306343821775 10.796986 0.22593     56 0.55617 0.10314 -0.82464
1219 1207  813 129.084000300670 41.305857710660 12.180370 0.18758     56 0.55616 0.10314 -0.82465
1220 1215  813 129.084555856230 41.305857710660 11.247249 0.40183     56 0.55620 0.10315 -0.82462
1221 1215  806 129.084555856230 41.306343821775 11.740414 0.11489     56 0.55621 0.10315 -0.82462
1222 1223  806 129.085111411790 41.306343821775 11.880584 0.37920     55 0.55625 0.10315 -0.82459
1223 1223  820 129.085111411790 41.305371599545 11.941692 0.43275     52 0.55624 0.10315 -0.82460
1224 1227  837 129.085389189570 41.304191043980 14.133280 0.39802     48 0.55624 0.10315 -0.82460
1225 1267  849 129.088166967370 41.303357710640 14.686793 0.36931      2 0.55644 0.10317 -0.82446
1226 1258  823 129.087541967365 41.305163266210 10.162694 0.47157     72 0.55642 0.10317 -0.82447
1227 1277  818 129.088861411820 41.305510488435 8.396276 0.09370     16 0.55652 0.10318 -0.82440
1228 1277  822 129.088861411820 41.305232710655 9.821712 0.11504     12 0.55652 0.10318 -0.82440
1229 1281  822 129.089139189600 41.305232710655 8.799594 0.08624     12 0.55654 0.10318 -0.82439
1230 1281  818 129.089139189600 41.305510488435 8.493346 0.08400     16 0.55654 0.10318 -0.82439
1231 1271  806 129.088444745150 41.306343821775 10.227905 0.35343     56 0.55650 0.10318 -0.82441
1232 1279  806 129.089000300710 41.306343821775 11.459743 0.24241     54 0.55655 0.10318 -0.82438
1233 1231  760 129.085666967350 41.309538266245 9.126369 0.40455     54 0.55633 0.10316 -0.82453
1234 1223  767 129.085111411790 41.309052155130 11.020590 0.19601     56 0.55628 0.10315 -0.82457
1235 1223  773 129.085111411790 41.308635488460 12.029259 0.28393     48 0.55628 0.10315 -0.82457
1236 1231  773 129.085666967350 41.308635488460 10.915669 0.19695     48 0.55632 0.10316 -0.82454
1237 1231  767 129.085666967350 41.309052155130 10.592060 0.20597     56 0.55632 0.10316 -0.82454
1238 1243  770 129.086500300690 41.308843821795 11.351325 0.49690    123 0.55639 0.10316 -0.82449
1239 1239  760 129.086222522910 41.309538266245 9.481569 0.33380     56 0.55637 0.10316 -0.82450
1240 1247  760 129.086778078470 41.309538266245 9.868106 0.47213     56 0.55642 0.10317 -0.82447
1241 1223  793 129.085111411790 41.307246599560 11.777049 0.30883     52 0.55626 0.10315 -0.82458
1242 1223  799 129.085111411790 41.306829932890 11.809092 0.37048     48 0.55626 0.10315 -0.82458
1243 1239  797 129.086222522910 41.306968821780 10.225475 0.43177     18 0.55634 0.10316 -0.82452
1244 1243  779 129.086500300690 41.308218821790 11.993309 0.22010     19 0.55638 0.10316 -0.82450
1245 1263  780 129.087889189590 41.308149377345 10.391962 0.28460     56 0.55649 0.10317 -0.82443
1246 1263  799 129.087889189590 41.306829932890 11.683990 0.27111     48 0.55647 0.10317 -0.82444
1247 1275  796 129.088722522930 41.307038266225 12.151030 0.36163    195 0.55654 0.10318 -0.82439
1248 1271  780 129.088444745150 41.308149377345 10.521654 0.35586     56 0.55653 0.10318 -0.82440
1249 1255  760 129.087333634030 41.309538266245 9.641727 0.32481     56 0.55646 0.10317 -0.82444
1250 1279  760 129.089000300710 41.309538266245 8.468870 0.25568     56 0.55659 0.10318 -0.82435
1251 1187  669 129.082611411770 41.315857710740 -0.430372 0.49759   3456 0.55615 0.10314 -0.82466
1252 1171  710 129.081500300650 41.313010488495 -2.735309 0.35808    864 0.55602 0.10312 -0.82474
1253 1171  736 129.081500300650 41.311204932925 -4.089300 0.36700    766 0.55600 0.10312 -0.82476
1254 1195  730 129.083166967330 41.311621599595 -0.959540 0.22403    208 0.55615 0.10314 -0.82466
1255 1195  742 129.083166967330 41.310788266255 0.477993 0.48291    133 0.55614 0.10314 -0.82466
1256 1211  743 129.084278078450 41.310718821810 1.783993 0.38167    208 0.55623 0.10315 -0.82460
1257 1211  730 129.084278078450 41.311621599595 1.124471 0.25634    208 0.55624 0.10315 -0.82459
1258 1203  710 129.083722522890 41.313010488495 1.136149 0.45815    864 0.55621 0.10314 -0.82461
1259 1235  710 129.085944745130 41.313010488495 4.853513 0.31352    864 0.55640 0.10316 -0.82449
1260 1227  730 129.085389189570 41.311621599595 2.492992 0.17550    208 0.55633 0.10316 -0.82453
1261 1227  743 129.085389189570 41.310718821810 2.418203 0.44177    193 0.55632 0.10316 -0.82454
1262 1243  743 129.086500300690 41.310718821810 4.137702 0.25200    208 0.55641 0.10316 -0.82448
1263 1239  727 129.086222522910 41.311829932930 4.864282 0.11889     56 0.55640 0.10316 -0.82448
1264 1239  733 129.086222522910 41.311413266260 5.545296 0.17447     48 0.55640 0.10316 -0.82449
1265 1247  733 129.086778078470 41.311413266260 6.624442 0.18783     48 0.55644 0.10317 -0.82446
1266 1247  727 129.086778078470 41.311829932930 6.777853 0.22288     56 0.55645 0.10317 -0.82445
1267 1255  727 129.087333634030 41.311829932930 7.361151 0.13456     56 0.55649 0.10317 -0.82442
1268 1255  733 129.087333634030 41.311413266260 7.344151 0.17990     48 0.55649 0.10317 -0.82443
1269 1263  733 129.087889189590 41.311413266260 7.393100 0.06096     48 0.55653 0.10318 -0.82439
1270 1263  727 129.087889189590 41.311829932930 7.685473 0.35348     56 0.55654 0.10318 -0.82439
1271 1259  743 129.087611411810 41.310718821810 5.343034 0.45141    208 0.55650 0.10317 -0.82442
1272 1275  743 129.088722522930 41.310718821810 4.859048 0.42333    195 0.55659 0.10318 -0.82436
1273 1271  727 129.088444745150 41.311829932930 7.331338 0.41603     56 0.55658 0.10318 -0.82436
1274 1271  733 129.088444745150 41.311413266260 6.827478 0.15688     48 0.55658 0.10318 -0.82436
1275 1279  733 129.089000300710 41.311413266260 6.887060 0.07058     48 0.55662 0.10319 -0.82433
1276 1279  727 129.089000300710 41.311829932930 7.052182 0.13273     56 0.55663 0.10319 -0.82433
1277 1259  703 129.087611411810 41.313496599610 9.127739 0.47815    222 0.55654 0.10318 -0.82439
1278 1255  714 129.087333634030 41.312732710715 5.757745 0.09731     56 0.55651 0.10317 -0.82441
1279 1255  720 129.087333634030 41.312316044045 4.958199 0.19329     48 0.55650 0.10317 -0.82442
1280 1263  720 129.087889189590 41.312316044045 4.933289 0.21375     48 0.55655 0.10318 -0.82439
1281 1263  714 129.087889189590 41.312732710715 5.830724 0.07150     56 0.55655 0.10318 -0.82438
1282 1275  717 129.088722522930 41.312524377380 5.789030 0.32264    208 0.55662 0.10319 -0.82434
1283 1271  700 129.088444745150 41.313704932945 9.662766 0.44787     56 0.55661 0.10318 -0.82434
1284 1271  707 129.088444745150 41.313218821830 8.775653 0.13758     56 0.55660 0.10318 -0.82434
1285 1279  707 129.089000300710 41.313218821830 8.529926 0.15772     56 0.55665 0.10319 -0.82431
1286 1279  700 129.089000300710 41.313704932945 9.523398 0.38080     56 0.55666 0.10319 -0.82431
1287 1235  656 129.085944745130 41.316760488525 1.689092 0.43850    800 0.55643 0.10316 -0.82447
1288 1227  676 129.085389189570 41.315371599625 3.805466 0.31517    224 0.55638 0.10316 -0.82450
1289 1227  690 129.085389189570 41.314399377395 3.990404 0.39811    208 0.55637 0.10316 -0.82451
1290 1239  687 129.086222522910 41.314607710730 5.138386 0.07556     56 0.55644 0.10317 -0.82446
1291 1239  693 129.086222522910 41.314191044060 5.268353 0.11355     48 0.55643 0.10317 -0.82446
1292 1247  693 129.086778078470 41.314191044060 8.059719 0.45788     48 0.55648 0.10317 -0.82443
1293 1247  687 129.086778078470 41.314607710730 5.365353 0.15402     54 0.55648 0.10317 -0.82443
1294 1239  673 129.086222522910 41.315579932960 5.384341 0.19317     56 0.55644 0.10317 -0.82446
1295 1239  680 129.086222522910 41.315093821845 5.598793 0.05437     56 0.55644 0.10317 -0.82446
1296 1247  680 129.086778078470 41.315093821845 6.670044 0.08694     56 0.55648 0.10317 -0.82443
1297 1247  673 129.086778078470 41.315579932960 5.501119 0.42736     56 0.55649 0.10317 -0.82443
1298 1259  676 129.087611411810 41.315371599625 5.858437 0.40495    201 0.55655 0.10318 -0.82438
1299 1255  687 129.087333634030 41.314607710730 5.560574 0.22329     55 0.55653 0.10317 -0.82440
1300 1263  687 129.087889189590 41.314607710730 5.925419 0.18033     56 0.55657 0.10318 -0.82437
1301 1275  690 129.088722522930 41.314399377395 6.478181 0.41782    208 0.55664 0.10319 -0.82432
1302 1275  676 129.088722522930 41.315371599625 4.032287 0.27535    224 0.55664 0.10319 -0.82432
1303 1267  656 129.088166967370 41.316760488525 1.551709 0.41878    849 0.55660 0.10318 -0.82435
1304 1315  669 129.091500300730 41.315857710740 1.602765 0.48850   3456 0.55686 0.10321 -0.82417
1305 1287  700 129.089555856270 41.313704932945 7.827033 0.23848     56 0.55670 0.10319 -0.82428
1306 1287  707 129.089555856270 41.313218821830 8.714951 0.08520     56 0.55670 0.10319 -0.82428
1307 1295  707 129.090111411830 41.313218821830 8.357454 0.08794     56 0.55674 0.10320 -0.82425
1308 1295  700 129.090111411830 41.313704932945 7.103291 0.20679     56 0.55675 0.10320 -0.82425
1309 1291  717 129.089833634050 41.312524377380 6.861230 0.43075    208 0.55671 0.10319 -0.82427
1310 1307  717 129.090944745170 41.312524377380 6.479439 0.21720    208 0.55680 0.10320 -0.82421
1311 1307  703 129.090944745170 41.313496599610 5.887799 0.29532    224 0.55681 0.10321 -0.82420
1312 1299  736 129.090389189610 41.311204932925 6.991250 0.45152    832 0.55673 0.10320 -0.82426
1313 1331  736 129.092611411850 41.311204932925 4.206599 0.48271    813 0.55690 0.10321 -0.82414
1314 1331  710 129.092611411850 41.313010488495 3.571974 0.30335    864 0.55693 0.10322 -0.82412
1315 1379  723 129.095944745210 41.312107710710 2.390994 0.18307   3392 0.55717 0.10324 -0.82396
1316 1379  669 129.095944745210 41.315857710740 1.426752 0.10423   3456 0.55723 0.10325 -0.82392
1317 1287  760 129.089555856270 41.309538266245 8.407652 0.29516     56 0.55664 0.10319 -0.82432
1318 1295  760 129.090111411830 41.309538266245 7.143026 0.31584     56 0.55668 0.10319 -0.82429
1319 1295  753 129.090111411830 41.310024377360 6.324440 0.23937     56 0.55669 0.10319 -0.82429
1320 1291  770 129.089833634050 41.308843821795 9.534421 0.43782    183 0.55665 0.10319 -0.82431
1321 1307  770 129.090944745170 41.308843821795 7.995798 0.26648    208 0.55673 0.10320 -0.82426
1322 1307  756 129.090944745170 41.309816044025 6.767427 0.16878    224 0.55675 0.10320 -0.82424
1323 1291  783 129.089833634050 41.307941044010 11.267822 0.44228    164 0.55663 0.10319 -0.82432
1324 1287  793 129.089555856270 41.307246599560 12.732015 0.18352     51 0.55660 0.10318 -0.82435
1325 1287  799 129.089555856270 41.306829932890 12.763083 0.30174     48 0.55660 0.10318 -0.82435
1326 1309  791 129.091083634060 41.307385488450 14.473888 0.08022     16 0.55672 0.10320 -0.82426
1327 1309  795 129.091083634060 41.307107710670 15.280214 0.05259     11 0.55672 0.10320 -0.82427
1328 1313  795 129.091361411840 41.307107710670 13.798944 0.07395     12 0.55674 0.10320 -0.82425
1329 1313  791 129.091361411840 41.307385488450 14.258839 0.06813     16 0.55674 0.10320 -0.82425
1330 1303  780 129.090666967390 41.308149377345 10.994410 0.23048     56 0.55670 0.10319 -0.82428
1331 1303  786 129.090666967390 41.307732710675 12.107678 0.17378     48 0.55669 0.10319 -0.82428
1332 1311  786 129.091222522950 41.307732710675 13.380754 0.16300     48 0.55674 0.10320 -0.82425
1333 1311  780 129.091222522950 41.308149377345 11.724720 0.37381     56 0.55674 0.10320 -0.82425
1334 1319  786 129.091778078510 41.307732710675 13.336903 0.18010     48 0.55678 0.10320 -0.82422
1335 1325  785 129.092194745180 41.307802155120 13.886915 0.30861     12 0.55681 0.10321 -0.82420
1336 1325  788 129.092194745180 41.307593821785 13.845974 0.11001     12 0.55681 0.10321 -0.82420
1337 1329  788 129.092472522960 41.307593821785 11.113375 0.27842     12 0.55683 0.10321 -0.82419
1338 1329  785 129.092472522960 41.307802155120 11.938435 0.49186     12 0.55683 0.10321 -0.82419
1339 1319  793 129.091778078510 41.307246599560 13.518787 0.15782     56 0.55677 0.10320 -0.82423
1340 1319  799 129.091778078510 41.306829932890 13.400406 0.19512     48 0.55676 0.10320 -0.82423
1341 1327  799 129.092333634070 41.306829932890 13.414318 0.24006     48 0.55681 0.10320 -0.82421
1342 1325  791 129.092194745180 41.307385488450 14.132992 0.12170     16 0.55681 0.10320 -0.82421
1343 1325  795 129.092194745180 41.307107710670 13.427692 0.05638     12 0.55680 0.10320 -0.82421
1344 1329  795 129.092472522960 41.307107710670 13.989067 0.07628     12 0.55682 0.10321 -0.82419
1345 1329  791 129.092472522960 41.307385488450 12.498935 0.22116     16 0.55683 0.10321 -0.82419
1346 1343  793 129.093444745190 41.307246599560 5.520452 0.38852     55 0.55690 0.10321 -0.82414
1347 1335  780 129.092889189630 41.308149377345 3.087870 0.22315     56 0.55687 0.10321 -0.82416
1348 1333  785 129.092750300740 41.307802155120 3.652407 0.30426     12 0.55685 0.10321 -0.82417
1349 1333  788 129.092750300740 41.307593821785 2.441274 0.31999     12 0.55685 0.10321 -0.82418
1350 1337  788 129.093028078520 41.307593821785 2.415605 0.11348     12 0.55687 0.10321 -0.82416
1351 1337  785 129.093028078520 41.307802155120 2.180650 0.14837     12 0.55688 0.10321 -0.82416
1352 1343  786 129.093444745190 41.307732710675 3.509116 0.09664     48 0.55691 0.10321 -0.82414
1353 1343  780 129.093444745190 41.308149377345 3.161213 0.06307     56 0.55691 0.10322 -0.82413
1354 1323  756 129.092055856290 41.309816044025 6.208015 0.35372    224 0.55683 0.10321 -0.82419
1355 1323  770 129.092055856290 41.308843821795 6.038557 0.36131    208 0.55682 0.10321 -0.82420
1356 1339  770 129.093166967410 41.308843821795 3.293690 0.30305    208 0.55690 0.10321 -0.82414
1357 1339  756 129.093166967410 41.309816044025 3.756044 0.10462    224 0.55692 0.10322 -0.82413
1358 1287  806 129.089555856270 41.306343821775 12.699327 0.49385     54 0.55659 0.10318 -0.82436
1359 1295  813 129.090111411830 41.305857710660 11.793834 0.36012     51 0.55662 0.10319 -0.82433
1360 1293  825 129.089972522940 41.305024377320 11.684626 0.43585     64 0.55660 0.10318 -0.82435
1361 1307  823 129.090944745170 41.305163266210 10.061356 0.38107    183 0.55668 0.10319 -0.82430
1362 1307  813 129.090944745170 41.305857710660 10.350027 0.40476     71 0.55669 0.10319 -0.82429
1363 1287  852 129.089555856270 41.303149377305 12.053291 0.26476     48 0.55654 0.10318 -0.82439
